title;link;downloaded;notesTaken
"Construction écologique comment PRELEVER ses MATERIAUX NATURELS sur son terrain ?";"https://www.youtube.com/watch?v=dfNsPNjfJFw";false;false
"IL RENOVE un ancien COUVENT en RUINE de manière ECOLOGIQUE et le TRANSFORME en un paradis sur terre";"https://www.youtube.com/watch?v=ojCNl33svjI";false;false
"Ils transforment les ARBRES en BOIS D'ŒUVRE";"https://www.youtube.com/watch?v=wJ46HhfzCy4";false;false
"VISITE D'UNE MAISON RÉSILIENTE et AUTONOME pour 4 personnes";"https://www.youtube.com/watch?v=OatSU906QT0";false;false
"Quelles sont les dernières technologies SOLAIRES pour tendre vers une RÉSILIENCE ÉNERGÉTIQUE 2022";"https://www.youtube.com/watch?v=S7tI_06BeiY";false;false
"LIVE AVEC PIERRE L'ECOLEAU (valorisation de l'eau pluviale, toilettes seches et compost)";"https://www.youtube.com/watch?v=_K9cZ_w99mM";false;false
"UNE MAISON BIOCLIMATIQUE AVEC UNE SERRE FANTASTIQUE !";"https://www.youtube.com/watch?v=YDF7jXDUJwo";false;false
"LES BASES D'UNE INSTALLATION SOLAIRE (PREMIERS PAS)";"https://www.youtube.com/watch?v=WOuTv0kfwRg";false;false
"L'AUTONOMIE ALIMENTAIRE EN VILLE C'EST POSSIBLE ! par @Le Chemin de la Nature";"https://www.youtube.com/watch?v=3sKcqMx1oyM&t=1024s";false;false
"Petit Tour De La Forêt Comestible";"https://www.youtube.com/watch?v=tYDveDikewU";false;false
"Maison Autoconstruite et 100% AUTONOME ? Ils l'ont fait ! (partie 3)";"https://www.youtube.com/watch?v=x3oD787doNk";false;false
"ECO-CONSTRUCTION D'UNE MAISON EN TERRE-PAILLE et VISITE D'UN ECOLIEU";"https://www.youtube.com/watch?v=-PYlxVfbEGA";false;false
"CES ENFANTS M'ONT MIS UNE CLAQUE #permaculture #autonomie #IEF";"https://www.youtube.com/watch?v=vYjxN3Mco5M";false;false
"Nos animaux d'élevage sont devenus nos animaux de compagnie et nous sommes devenus végétariens";"https://www.youtube.com/shorts/gYPB4HYlDqA";false;false
"Réalisation de colombages pour une isolation naturelle par l'extérieur";"https://www.youtube.com/watch?v=3QU3n5Ni_cA";false;false
"ILS CULTIVENT DES #AGRUMES EN PLEINE TERRE ET RESISTANT AU FROID";"https://www.youtube.com/watch?v=UBqJNfKC_HA";false;false
"IL NOURRIT GRATUITEMENT DES ENFANTS MALADES GRÂCE A SON #POTAGER ET SON #VERGER DU COEUR 💚";"https://www.youtube.com/watch?v=MiKAGdMyT0c";false;false
"SON METIER ? Accompagner les projets d'AUTONOMIE ! (bâtiment, eau, électricité, chauffage)";"https://www.youtube.com/watch?v=gKy8IEJmTiM";false;false
"COMMENT VIVRE SANS PETROLE ET SANS GAZ ? LE VILLAGE INOUBLIÉ";"https://www.youtube.com/watch?v=JLke4OGCjQA";false;false
"ILS QUITTENT LEUR CARRIÈRE D'INGENIEUR ET DEVIENNENT PAYSANS";"https://www.youtube.com/watch?v=KkOakx9wUqM";false;false
"ELLE CULTIVE UN JARDIN POTAGER PRODUCTIF SUR UNE PETITE SURFACE";"https://www.youtube.com/watch?v=jOqQ_qX_fBE";false;false
"IL PLAQUE SON ANCIEN METIER POUR CREER UN JARDIN PRODUCTIF ET PEDAGOGIQUE";"https://www.youtube.com/watch?v=xDAg14Wt3HI";false;false
"LIVE DE L'ETE";"https://www.youtube.com/watch?v=pDW3yiHOhh0";false;false
"COMMENT ELEVER DES POULES ET PRENDRE SOIN DU POULAILLER";"https://www.youtube.com/watch?v=Vv0_ddUOnBQ";false;false
"LA FORET COMESTIBLE DE @Solo Frey  L'ERMITE HORS SYSTEME";"https://www.youtube.com/watch?v=Iz0G4L7luiI";false;false
