title;link;downloaded;notesTaken
"Bienfaits des baies de goji : tonique nutritif, protection contre les maladies dégénératives";"https://www.youtube.com/watch?v=HUa5HhRUmg4";false;false
"Brèves des herbes 2 : feuilles de chardon-marie, petite renouée et sumac";"https://www.youtube.com/watch?v=j1QXsqbEK2E";false;false
"Onychomycose traitements naturels (mycose des ongles des pieds)";"https://www.youtube.com/watch?v=Bp4v-1PkLm0";false;false
"Histoire des plantes épisode 10 Éclectiques et Physiomédicalistes";"https://www.youtube.com/watch?v=rU0sF_1TorY";false;false
"Syndrome post-covid, échange avec le docteur Franck Gigon (partie 1)";"https://www.youtube.com/watch?v=vPe_M-fRnSs";false;false
"Covid long, échange avec le docteur Franck Gigon (partie 2)";"https://www.youtube.com/watch?v=nWzarWajgeE";false;false
""Les Plantes du Chaos" de Thierry Thévenin : Revue de livre";"https://www.youtube.com/watch?v=tLFa-FymeB0";false;false
"Roquette sauvage (Diplotaxis tenuifolia) : détox, expectorant, riche en vitamine C";"https://www.youtube.com/watch?v=9KxKmChN1eo";false;false
"BDH3 : romarin pour sommeil, lutéoline pour anosmie";"https://www.youtube.com/watch?v=8kk5V8PUt9U";false;false
"Propriétés des plantes du transit à connaître";"https://www.youtube.com/watch?v=pC3ZpjDM5p8";false;false
"Interview France Charvin, syndicat SIMPLES, dossiers herboristerie en France";"https://www.youtube.com/watch?v=8kDbq7BKCP0";false;false
"Bienfaits de la betterave rouge : hypertension, maladie de Raynaud, troubles cognitifs";"https://www.youtube.com/watch?v=cyz_TrNc594";false;false
"Capsule additionnelle : jus de betterave (voir vidéo précédente)";"https://www.youtube.com/watch?v=-nTd8fKLppk";false;false
"Tussilage (Tussilago farfara) : guide d'utilisation et précautions";"https://www.youtube.com/watch?v=9L1-jbgmJTQ";false;false
""le Guide de bonnes pratiques de cueillette de plantes sauvages" avec Thomas Echantillac de l'AFC";"https://www.youtube.com/watch?v=5VmhSUu9gys";false;false
"Cystites récidivantes : échange avec Laure Martinat";"https://www.youtube.com/watch?v=1apcHFSBVCE";false;false
"Alliaire officinale poumons, détox, plaies et problèmes de peau";"https://www.youtube.com/watch?v=xGOd-Kbi6_w";false;false
"Stéatose hépatique non alcoolique plantes et hygiène de vie";"https://www.youtube.com/watch?v=s2s3yJxwBuU";false;false
"Feuille de framboisier : grand tonique de la femme";"https://www.youtube.com/watch?v=sxoi-2f3cgU&t=250s";false;false
"Brève des Herbes 4 : lavande antidépresseur naturel, fenouil et arthrite du genou";"https://www.youtube.com/watch?v=xPyLBxfZF68";false;false
"Racines d'asperge sauvage : un diurétique irritant";"https://www.youtube.com/watch?v=Xex6gBght9w";false;false
"🌿 Le romarin remplace le café ? #romarin#rosmarinus#cafe#café#santenaturelle#infusion#tisane#santé";"https://www.youtube.com/shorts/BVPpgzgtNIA";false;false
"😌 La paquerette pour une belle peau ! #paquerette #peau #soindelapeau #naturel #fleur #plantes";"https://www.youtube.com/shorts/dlvdtRjfao4";false;false
"🌿 La Cataire pour digérer ! #digestion#plantes#tisane#infusion#plantesmedicinales#naturel#santé";"https://www.youtube.com/shorts/n3Us2LshOjI";false;false
